SNSN;{'F': '[FX]XSF', 'X': '[]', 'N': '', 'S': 'F'};18.00;0.02
KKWD;{'F': '[-W]WF', 'D': 'O-FD+K+K', 'W': '[F]FFO+O', 'K': '+', 'O': '++FO'};60.00;0.20
JFFFF;{'F': 'FJJ+F', 'J': ''};90.00;0.50
CC;{'F': '+[FCF][C]CF', 'C': '+'};60.00;0.00
SSSFS;{'F': '[F+FF]-FF', 'S': '[[]S-]'};231.00;0.16
FGFSC;{'F': '-S[G[C]]', 'G': '[SG+GS]C', 'S': 'FFG[+]G', 'C': 'GF-[--SSF]'};45.00;0.24
U;{'F': 'UUU-F+F-', 'U': 'F[FF[U]K]-K', 'K': ''};60.00;0.64
FK;{'F': '[[[]]AF]', 'A': '-[F]KM+FNMK', 'N': 'K[[-A]F]KKKN', 'M': '-MAFF', 'K': ''};210.00;0.16
PPPUF;{'F': '-F-PPF-UFF', 'Y': '', 'U': 'UPU-UP', 'P': 'PYP-'};90.00;0.60
FOO;{'F': '[[]+]FOF--+F', 'O': ''};92.00;0.30
XDXDD;{'F': '', 'X': '[]XX', 'D': '[F]+FF+F'};60.00;0.04
JFFF;{'F': 'NN', 'V': '[[]V[--]J]', 'J': 'JFNVF', 'M': '-[V]', 'N': 'V-MV-F'};60.00;0.48
V;{'F': '[F[]+FGV]+', 'V': '[F]F-G', 'G': 'F'};60.00;0.48
FF;{'F': '[Z]+FZF', 'Z': 'F+-'};60.00;0.46
LL;{'F': '[[]]L+YMFMML', 'L': 'M+FFMYM', 'M': 'Y', 'Y': '[[Y[]F-+]+[Y]]'};90.00;0.28
FFDF;{'F': '+-++-', 'D': '-F+-+D+D'};240.00;0.60
UQUU;{'F': '[]FF++-+-F', 'Q': '', 'U': '[[Q]F]-FFU'};210.00;0.24
IFF;{'F': '+-F[I]K+', 'I': 'I-+IIKFKF-', 'K': '[I[]-]FF+'};60.00;0.70
P;{'F': '[SP+S+P]F', 'S': 'FSSFPF+', 'P': 'P-SPF+F'};208.00;0.18
GG;{'F': '[]', 'G': '[[]F]QQG', 'Q': '++U+', 'U': '-F'};109.00;0.10
FIZF;{'F': 'FFF++-FF+', 'Z': '', 'I': '[+-+]IF+Z+Z'};317.00;0.16
F;{'F': '+FFFFKFF', 'K': 'FFFF'};36.00;0.16
FHZFH;{'F': 'F++--F', 'H': '-ZH', 'Z': 'FF-'};128.00;0.10
XXXZ;{'F': '[[[]Z+FF]-]', 'K': '+', 'W': '[+X]', 'X': 'FW[W]', 'Z': 'FW'};45.00;0.08
T;{'F': '[[]F-+]A--TA', 'T': '', 'A': '-'};90.00;0.00
FCCCF;{'F': '[-]-F', 'C': '[[]F]'};90.00;0.04
FFFF;{'F': '+-', 'O': '[F]'};60.00;0.00
UF;{'F': '[F]F-', 'U': '[-]FF-'};36.00;0.04
FAFA;{'F': 'A-A', 'A': 'A[-FFA[]AF-]'};36.00;0.80
FOO;{'F': '-[+]FK-+', 'O': '[-O]+[FFF]F', 'K': '[]FF'};60.00;0.30
F;{'F': 'F', 'S': '[+]F+F+SF'};60.00;0.02
K;{'F': 'K', 'L': 'FLFI-F+-KF', 'Y': '--+F-KFLKF', 'K': 'KIKILF++FF', 'I': 'IYIKL'};178.00;0.24
JJF;{'F': '', 'O': 'JFJ-[J]+-', 'J': '[+J[F]OF-F]+'};90.00;0.60
Z;{'F': 'F[F]', 'Z': '[--+M][U]', 'M': 'ZUZU', 'U': ''};60.00;0.02
FG;{'F': '[O]++-O[Y]', 'Y': 'Y-OYO++X-X', 'X': '[G+GO]+F+', 'G': 'F', 'O': 'O-FF'};45.00;0.70
MM;{'F': '', 'M': 'FFFF+--+'};36.00;0.00
PFRFR;{'F': '-[RF[P]FP]', 'R': 'FF[+]RP-', 'P': 'RPR-'};60.00;0.50
FDFFF;{'F': 'U', 'U': '[]--+UU[U-]U', 'D': '[[[U]]+[]U-]'};278.00;0.44
PF;{'F': '++P++', 'P': '[]+F[PP[]F]'};245.00;0.20
GF;{'F': 'SG+', 'I': 'G+[G]SFS-F', 'G': '', 'S': 'F-SG[SFFF]F'};281.00;0.20
FUUU;{'F': '[F]U', 'U': '+UF+-[-][-]'};90.00;0.16
HUUU;{'F': 'U+UP+H-', 'T': '[]+FH+', 'H': 'F+--[P[]F]U', 'P': '[P]', 'U': 'FF'};60.00;0.30
X;{'F': 'YF-H-YF-+', 'O': 'FYF+Y', 'H': 'H', 'X': 'XO+O-FH', 'Y': 'YFHH+YF'};318.00;0.84
FFT;{'F': 'TFTF+-', 'T': '---FF-TF'};22.00;0.54
FQFUF;{'F': '', 'Q': 'F', 'U': '-FU[U]-F+FF', 'V': 'FF[V+F+Q]'};45.00;0.32
QQ;{'F': '[]', 'N': 'IQ[FHF]', 'H': '+', 'I': '[[Q][H]N]QH', 'Q': 'N+-'};60.00;0.10
SF;{'F': '[]E', 'U': 'FESU-U', 'S': '[]F+E+IUF', 'E': '[I]+FS', 'I': 'S[+-E-]I'};130.00;0.28
DLD;{'F': 'L-F-', 'I': '[D-]FILFLI', 'D': '-', 'A': '+DF+L-FD', 'L': '[[D]]DI-LF+'};60.00;0.26
PC;{'F': '[-]-CFFFF', 'P': '[][C+][+]+FP', 'R': '[-]+FFC', 'C': '[+]F'};45.00;0.20
IIIII;{'F': '-I-F-F', 'P': '', 'V': 'PV', 'I': 'PP-PFV'};75.00;0.72
FVVSS;{'F': '[-]+S+F', 'V': 'FFS', 'S': 'S'};127.00;0.16
J;{'F': '[F]L', 'J': '', 'L': 'F[JFJL][+]JJ'};10.00;0.00
C;{'F': '[][F]L', 'C': '', 'L': '-LM+[CF]', 'U': 'MFUF+FLFL+', 'M': '+CCFUL'};36.00;0.00
IMFI;{'F': '[FF-F-IM]', 'I': 'M-FI-M-', 'M': '[+FFM]'};90.00;0.40
FPZZF;{'F': 'ZB', 'P': 'FPH', 'Z': 'BF', 'B': '[H]H-H', 'H': 'ZBF+FF'};36.00;0.18
NP;{'F': '-AF', 'N': '[][NN[A]FP]', 'A': '[[][F]]-PNF+F', 'P': 'F'};45.00;0.16
TWFTF;{'F': '+WFF', 'W': 'FR-+FTTT', 'R': 'RFW[+-T]R-', 'T': '[][GRT]', 'G': 'TG-+'};60.00;0.24
RR;{'F': 'RG[FWGR]+G', 'R': 'FRFFM', 'G': 'MFFW+R-F', 'M': 'GFFFF', 'W': '-MGG'};229.00;0.42
FDF;{'F': 'DD-D+DF++', 'G': '[F]DDF', 'D': '[W][F]WG++', 'W': 'D+FWD'};90.00;0.24
U;{'F': '--FAF+', 'D': '[]FUUF+A', 'U': 'U[F[[A]]F-D]', 'A': '+A+UF[F]FF'};45.00;0.20
BB;{'F': 'FBF', 'B': '[-]F'};60.00;0.00
FLI;{'F': '[-[]]-F-+I', 'I': 'ILQLQ', 'Q': '-', 'L': 'I-QL[[F]L]-'};60.00;0.16
T;{'F': 'F[-T]-', 'T': 'TF[FTT[]FJ]F', 'J': 'J'};109.00;0.16
ZF;{'F': 'G-F--', 'Z': '[+]FFG+', 'G': '-+FGZZ+[F]-'};60.00;0.14
FBPB;{'F': '-', 'B': '-', 'P': '+[P-F]', 'N': '-[P]-FFF+'};338.00;0.04
FEE;{'F': '[[E]]', 'A': 'F-FFFF', 'E': '[-]FAA[+F]'};90.00;0.42
FHRV;{'F': '[F]V', 'H': 'V', 'N': '+FF[H]-F+R', 'R': 'R[F]', 'V': '[]N'};36.00;0.32
MJD;{'F': '[-X-MX]FJ', 'X': 'FX-[DM]DM', 'J': '[M]F+', 'M': 'JXDFD', 'D': 'FFFFFJ'};90.00;0.82
XDXXX;{'F': '[FX-X]+FF+', 'X': '[XDX[F-]+]F', 'D': '+X+'};58.00;0.20
VUFUF;{'F': '[]OVF+F-', 'V': '[[]]-VUF+-U', 'O': 'VFO', 'U': 'FVU'};45.00;0.64
KX;{'F': 'XX+-', 'X': '[TXX]F-EK', 'E': '[]--T', 'T': '-X[X[]FE[E]]', 'K': ''};158.00;0.20
R;{'F': '[R+]F[RF]', 'R': '+[R]+-F+'};90.00;0.24
JJZZ;{'F': '+J', 'Z': '[J[]J]', 'J': '[ZA]JFF', 'I': '-J[I]AFZ', 'A': 'F'};60.00;0.32
E;{'F': 'F---[P-EP]', 'N': '', 'E': '[]PPPPE+EE', 'P': '[+]-F---F'};60.00;0.28
QRQRW;{'F': 'QR', 'Q': '[[]]-', 'W': '[[F]]F', 'R': '[[]Q+-]QRF+W'};281.00;0.16
YF;{'F': '[[-F+F]+Y]FF', 'Y': '[F]Y'};287.00;1.00
FY;{'F': '-F-YF-F+-', 'Y': '[]'};60.00;1.00
FXX;{'F': '[X]P', 'K': 'PFPK+', 'X': 'XKKK', 'P': '+PXKP'};310.00;0.18
GGGAG;{'F': '[]FIFG+FFGF', 'I': '[GF[F]A]', 'A': 'FGFG+', 'G': 'IGIFFF+AIF'};61.00;0.28
JFF;{'F': '[[-][F+]]F+F', 'J': 'FJ+-'};36.00;0.16
BFFFI;{'F': 'I-BF', 'I': 'A', 'B': '+[+-[I]+]BF', 'A': 'F-IIFF--'};343.00;0.32
F;{'F': '[F+HF]F', 'H': '[F]'};36.00;0.16
KMKB;{'F': 'MMMB[-B]+-', 'B': '[]', 'M': 'FF-[FKB]', 'K': '[-[]-B]+B'};64.00;0.30
BBBBF;{'F': '[--F]', 'B': '[-]+FB+B+B'};90.00;0.90
NXUNX;{'F': '', 'U': '+FXF-', 'N': '[]X', 'X': 'X-N+'};335.00;0.14
FOFFF;{'F': 'F-', 'H': 'OFFF+H-OFF', 'O': 'H+HOHF'};259.00;0.24
PMJ;{'F': 'M', 'P': '-F+M', 'M': '[]FJPP', 'J': '+F'};191.00;0.14
NFN;{'F': '[]F-FFF-FN', 'N': 'F'};90.00;0.90
RFFZG;{'F': '[G-FZGR]FZ', 'Z': 'Z+FR', 'R': '[]FFGR', 'G': '-'};60.00;0.40
V;{'F': 'VZ', 'Q': 'F+', 'R': '-R-F--+ZRZ', 'V': '++Q', 'Z': ''};60.00;0.02
FFZZ;{'F': '[][+Z+Z]FF', 'Z': '[[]-]F++'};90.00;0.52
F;{'F': 'FU', 'U': 'UUF+U--'};60.00;0.26
WWWWW;{'F': '[F]F', 'W': '[]'};45.00;0.00
X;{'F': '[]', 'P': '[-F]', 'T': '++FP', 'X': 'X+XXTFT'};277.00;0.18
XOXX;{'F': '', 'O': '[CF++FCF]X', 'X': 'XFFCC', 'C': 'FC+'};45.00;0.20
N;{'F': 'UNMNN', 'I': '[FF]NUI', 'N': '-', 'M': 'NUU+M', 'U': '[][+]UF'};45.00;0.00
XX;{'F': '[F[-]]', 'X': 'X[+X[]]+FFF'};90.00;0.50
QQQF;{'F': 'F', 'Q': '[F]Q--FFFF'};90.00;0.00
UU;{'F': 'FF-', 'U': '[]-', 'K': '[]'};36.00;0.00
FVVFF;{'F': 'FVF[F]-', 'V': 'FFF++V'};36.00;0.86
TFKK;{'F': '[[[]FF-]--]K', 'M': 'T+', 'K': '[]KFFF-', 'T': '[K-KT]KFM++'};197.00;0.86
EGGUU;{'F': '+FF-U', 'U': 'E-', 'E': '-', 'G': '[G-U]+GUF-'};174.00;0.18
FF;{'F': '[[]]FR--FR-R', 'R': '[]--++F'};60.00;0.82
FF;{'F': '-FF-', 'G': '[]FF-'};123.00;0.16
C;{'F': '[]', 'V': 'CV', 'C': ''};36.00;0.00
UUF;{'F': '[]', 'U': '[+]FU'};90.00;0.02
F;{'F': '[]', 'A': 'A[A-FFFA+]-'};90.00;0.00
RFTWT;{'F': '', 'R': 'R', 'J': 'FJJ', 'T': 'FRFTWW', 'W': '[+WJ-]FWTJ'};60.00;0.40
NFF;{'F': '[R]F+', 'N': '+F', 'R': '[NFF+R]+NF-'};161.00;0.16
C;{'F': 'C', 'V': '', 'T': '-CF', 'C': ''};45.00;0.00
MMMT;{'F': '[]FF[YFY]', 'M': '[F++]', 'T': 'Y', 'Y': 'M[-]MFM-'};60.00;0.42
JTQF;{'F': 'J+', 'Q': '[Q[-JF]-]', 'J': '+OJF-+', 'O': '', 'T': 'T'};60.00;0.20
YYY;{'F': 'YF', 'G': '[]Y-YFY', 'Y': '[[[]G[]]+]FF'};60.00;0.44
FUFU;{'F': '++', 'U': '[]F+-F-+FU'};60.00;0.04
EUE;{'F': '+MK+F-EEU-', 'K': 'F', 'M': 'KFMUE-K', 'U': '[]U', 'E': '[[-]]EUUKFF-'};240.00;0.58
FAF;{'F': 'V[[F]YFD]V', 'A': '[V]AFA+FF++', 'D': '', 'V': '[]AFYVFF', 'Y': '[[]AF-F+D]'};90.00;0.32
IZI;{'F': '[Z+]-ZFI+', 'I': 'F-+I', 'Z': 'F[+]'};202.00;0.20
DD;{'F': '+', 'D': 'FFD', 'R': 'F'};90.00;0.00
OFLPP;{'F': '[XOF]', 'O': '-[X++]', 'P': '[-]FLF+L', 'X': 'LOFFF-O-', 'L': '+FF+PX'};316.00;0.16
SXFAL;{'F': 'F', 'L': '[]+', 'A': '+[L][-FFA]-F', 'S': 'SLSFFSFA', 'X': '[][F]'};90.00;0.62
DC;{'F': 'F', 'C': '[[]]', 'D': ''};45.00;0.00
Q;{'F': '+', 'Q': '+F--+--F+'};247.00;0.00
FFG;{'F': '', 'I': '[[I[]]FI]', 'G': 'G-[F]F'};45.00;0.04
AA;{'F': '', 'A': 'FFFA', 'B': '[[]]AA-FF-'};36.00;0.02
VHVHF;{'F': 'VVGG', 'G': 'B-', 'B': '-[V+]VV', 'V': 'G', 'H': '+FBF'};143.00;0.10
XFJF;{'F': '[X]-', 'X': '', 'J': 'XFJF[F+X+]', 'R': 'FFRJF+X', 'N': 'JRJJRJ'};90.00;0.06
RYCFR;{'F': '---R', 'R': '[]YRYF-CC', 'C': '-[R--]FF+RY', 'Y': '[[]][R+C]'};36.00;0.22
FZRR;{'F': 'Z+-++Z--', 'Z': 'F[Z]++Z', 'R': '[ZR]JF', 'J': '-FFF'};45.00;0.22
II;{'F': 'FEG-', 'I': 'EEF', 'E': 'I[+I]N+', 'N': '[-[]]GF', 'G': '[+FII]IE+++'};36.00;0.22
NFL;{'F': 'KK[L]-', 'J': '[N]J', 'N': 'NL[LLJF--+]', 'L': '[[]N[]]+J[JJN]', 'K': '[F]F'};36.00;0.20
F;{'F': '[+FF]++F++K', 'K': '', 'O': ''};45.00;0.40
FKKK;{'F': 'YFF-Y', 'Y': '', 'K': 'YF++KF'};225.00;0.38
QWUF;{'F': '-WFQFWFFU', 'Q': '', 'U': 'F-F-FF', 'W': '-U'};90.00;0.70
III;{'F': '[-]FZZZ+', 'Z': 'F', 'I': 'IZZ'};85.00;0.28
FQFFQ;{'F': 'FQ', 'Q': '+'};41.00;0.04
PPPP;{'F': '', 'P': 'F'};160.00;0.00
QFF;{'F': '[]', 'Q': '-Q++++++F'};90.00;0.00
FT;{'F': 'TF', 'T': 'TFF[F+]F-'};60.00;0.66
F;{'F': '-F-[J]-', 'P': '[Q[F][+]+F]+P', 'J': 'Q', 'Q': '[]J-PJJM-', 'M': ''};45.00;0.56
OCFF;{'F': 'FF[[+]]-', 'O': 'F---', 'C': 'F[[+]]FFOC+'};232.00;0.16
FFJF;{'F': '[[[-J+]]]-', 'J': '[]XI', 'D': '[XFFJ]X-FX+', 'I': '++[F][FF]+', 'X': 'J'};60.00;0.22
NY;{'F': '[++FFN]+', 'N': '', 'Y': '[N]+F+F'};45.00;0.40
FEFF;{'F': '-E+', 'E': '[FE-+E]'};36.00;0.18
U;{'F': 'NF[U]FNN+', 'U': 'N-FN+-N', 'N': '[[-][U]]UUF'};60.00;0.18
GJGJF;{'F': '', 'J': '+', 'W': 'W+FFW', 'G': '[]F+J', 'I': ''};90.00;0.00
TM;{'F': 'FWFTT+FF-', 'T': '[FXTX]MM', 'M': 'F-F[+TW+]++', 'X': 'X+W', 'W': 'TFX+FFM'};45.00;0.42
WQSFP;{'F': '-F++WQF', 'S': '-F-S', 'W': 'FS', 'P': '[++]', 'Q': '[]S-FPWFF'};60.00;0.20
FFSAF;{'F': 'A-FZ', 'S': '[+]FAFFZ', 'A': '-+[S]F-', 'Z': '[+]F'};45.00;0.18
NTFT;{'F': '[[[[]+F+]]]FN', 'T': '[-]FN-+', 'N': '[NTF-]'};60.00;0.28
PFSEP;{'F': 'FF[S[E]+]DS', 'E': '-+FFDPP-+D', 'D': 'FPEE+S', 'S': '-SFF++', 'P': '[PD]-SFS++S'};10.00;0.18
JJ;{'F': 'F-F-F-', 'J': '[+[[F]JX-F]]+', 'X': '+++FJ+JFF'};36.00;0.28
BB;{'F': 'FKB[M-[]]M++', 'M': '[[[[]]]]FM+MK', 'B': 'J-+-[F-]+', 'K': 'KBF[-K]-', 'J': 'FF[F]J-F'};145.00;0.10
M;{'F': '-FF', 'H': '[]+F+M+', 'L': '[]-H-', 'M': 'LM'};90.00;0.06
FF;{'F': '[F]', 'O': '-'};90.00;0.02
GGFII;{'F': '[]-F', 'D': '[[][-I]FGF]+', 'I': '-+FGII-F+', 'G': '[]IIDF--'};90.00;0.70
KZZ;{'F': '', 'Z': '-', 'Q': '+JZKZ-JQ', 'K': '[+JJ][JZJ]', 'J': 'Z'};45.00;0.00
JJFJJ;{'F': '[J]JF+', 'J': '[F]F-'};90.00;0.06
FUGCN;{'F': 'G', 'G': '', 'N': 'N-NN++CF', 'U': 'NGFGF[UF]NF', 'C': '[[U]]F+FNC'};45.00;0.28
PFMP;{'F': 'P-+', 'M': '[M]FM+FF-', 'P': 'FFPFMF'};45.00;0.16
W;{'F': 'FF+F[F]F', 'W': 'F[F]--'};36.00;1.00
ND;{'F': '--[FD]F', 'N': '[[]-NF]FFD+', 'D': 'D'};60.00;0.08
FF;{'F': '[][+F[Q[]]]', 'K': 'F+QF+', 'Q': '-'};315.00;0.00
UF;{'F': '[-[[++]-[]]--]', 'U': 'FUFFUF'};290.00;0.00
C;{'F': '[+]FFF+ZCC', 'I': 'FZZZ++', 'R': 'FF-', 'Z': 'I', 'C': '-+Z'};45.00;0.10
F;{'F': 'FFFE-EF-', 'E': 'N[+F+-FE]', 'N': '[]NE+F-', 'X': '[]EX', 'V': '[]X'};60.00;0.44
YFLWY;{'F': '', 'Y': '[[F][+L]F]', 'W': '[]-YFLFF-FW', 'L': '[L+FYY]WFY'};45.00;0.20
K;{'F': 'BF[FB-F]-F', 'B': '++KFF', 'K': '-F'};51.00;0.20
CBFFC;{'F': 'F', 'C': '', 'B': '[[-]C]+F'};90.00;0.00
OWFGF;{'F': 'FFO-[WO]WFD', 'D': '+D+FWF', 'G': '[+FOG+W]', 'O': 'OOOGFFD+', 'W': '[WWWG]GF'};88.00;0.22
UDU;{'F': 'F[DUF]', 'U': '[]-[F+F]UF', 'D': ''};36.00;0.16
FFLF;{'F': 'L-', 'L': '-LLFL-L'};90.00;0.72
TTFH;{'F': '[H[FH]]ZZ', 'H': '', 'T': '[]T', 'Z': 'FH[+F-[F+]]'};247.00;0.30
LK;{'F': 'L', 'K': 'TL', 'T': 'FFL+LF-F+', 'L': ''};45.00;0.00
FS;{'F': '[+]+S', 'S': '[]'};36.00;0.00
F;{'F': 'N+F-+', 'N': ''};36.00;0.04
F;{'F': 'XPXEFXP', 'X': 'XFEFX-FEXX', 'P': 'EFF', 'E': 'EFFFPE'};60.00;0.66
FLFD;{'F': '[FF-[]F]-+-+', 'D': '[D]F-F', 'L': '-FD+FF'};60.00;0.40
X;{'F': 'FSFFXY-', 'Y': '', 'S': 'FY', 'X': 'S-YYF-F'};230.00;0.52
EFNN;{'F': '[-]F-+TFFF', 'N': 'F-F+E+-', 'E': '', 'T': '+-ENFF'};36.00;0.06
FAF;{'F': '-F', 'R': '--RNFFAA', 'N': 'A++[RF[N]RN]', 'A': 'R[F]A+'};45.00;0.10
NL;{'F': 'FNNLJ', 'L': 'F++-F[-]+F-', 'N': 'N', 'J': '[+]N-++JJ'};60.00;0.20
NT;{'F': '-FFF+TT', 'Y': 'TF-TY', 'N': 'YN[+]-', 'T': '+[[F]NF]F-+F'};60.00;0.78
FZZ;{'F': 'FZ+F', 'Z': '[-[]ZF+FFZ]-'};90.00;0.50
QPPFQ;{'F': 'B-BP+BQ[NB]', 'P': 'PFQFQ', 'N': 'FN-NFQ-FF', 'Q': '+NQ+NP++', 'B': '+'};60.00;0.20
FNNN;{'F': '-FNNFN-NF', 'N': '+F[F]+F+'};36.00;0.80
TOM;{'F': '[[-]O]', 'M': '[]-', 'O': 'F-', 'T': '[T]O-+'};60.00;0.04
F;{'F': 'F-[FA-F]-', 'A': '[]F-'};189.00;0.20
FLFFL;{'F': '[[F]++]FFLF', 'L': '-+[[F]+F]FLF'};60.00;0.52
GGF;{'F': 'F[G]FFG', 'G': '+[+]F++--'};36.00;0.50
FFF;{'F': 'E', 'E': '-+F--FFF'};36.00;0.24
VVVV;{'F': '[+V]', 'V': '[-F-F]+FV-'};99.00;0.30
DNSRR;{'F': '+FFRFNDS', 'N': 'DFF', 'S': '[]+SSNSF+F', 'D': '--FS', 'R': ''};150.00;0.18
F;{'F': '[+]', 'W': '-'};64.00;0.00
CTCF;{'F': '[[]-F]DD-T', 'A': '+', 'C': 'TF-F[+]', 'D': 'CF[TFF+]CFC', 'T': '[]+FFFF+A'};90.00;0.14
J;{'F': '[[]F]JJ', 'J': '[[F]]JF[F]F'};90.00;0.02
F;{'F': '-', 'W': ''};90.00;0.00
SF;{'F': '[+NK]N', 'K': '[NNNF-]+FFN', 'N': 'FSFCN', 'S': 'F', 'C': '-'};36.00;0.16
VZAZ;{'F': '', 'A': '--A+', 'Z': '', 'V': 'Z'};36.00;0.02
ACTTC;{'F': 'CT-AC+V', 'T': '+CFFFF', 'V': 'VTFTAF', 'A': 'TA+ATFFFF', 'C': 'FFF'};61.00;0.22
FFFCF;{'F': 'FCFF+', 'C': 'F[[F]F]'};52.00;0.20
T;{'F': '[+][--K]T', 'N': 'T', 'K': 'TNF-NNFLN', 'L': 'NNK+FKL', 'T': '[][F]-L+[+]'};45.00;0.16
S;{'F': '[F]+F', 'S': 'SS[F[]F]FF++'};90.00;0.30
LHH;{'F': 'FLF+O', 'B': '+L', 'O': 'O[OF-]+-++', 'L': '[][B]-BB', 'H': 'H[LH-]-+-'};346.00;0.22
XXFX;{'F': 'FX', 'Z': 'I[X-IXI+F]I', 'I': '--+XI-+XF', 'X': ''};60.00;0.02
G;{'F': '', 'Q': 'QJJJ', 'G': '[]G', 'J': '[]-JJ'};65.00;0.02
F;{'F': '[]F', 'V': '[]++[-F]F+++'};45.00;0.02
H;{'F': '[]FFF', 'H': 'HFFHH++FFF'};281.00;0.16
JF;{'F': '+FZM+F', 'W': '', 'M': 'FM', 'Z': 'ZZ', 'J': '+[F]MZ'};60.00;0.36
DD;{'F': '+-DD', 'D': '+O-O', 'S': 'O+DSO', 'O': '--FS-SOOD'};36.00;0.40
F;{'F': 'AFF-', 'Z': 'F-', 'D': 'F[Z-]DF+F', 'A': 'F-DF+A'};352.00;0.14
SF;{'F': '-F[[-]]---', 'Q': 'F+[+]', 'S': '[Q]FFQ'};60.00;0.12
MU;{'F': '+FFL++L', 'M': 'U-[-L-[]]F+', 'U': 'F[F[F[F]]]F', 'L': 'FF++MF'};304.00;0.16
CCFFF;{'F': '[+U[U]]', 'P': '-F+P+UP++C', 'C': '', 'U': ''};45.00;0.02
FSSS;{'F': 'F[[F+[-]SS]]', 'S': '[[-[FF]+]F]'};90.00;0.38
PP;{'F': '+', 'P': '+O-+OOP', 'O': 'FFO', 'X': '-XX-PFOO'};90.00;0.30
WFWV;{'F': '[[][+]W]', 'V': '[[F]+E]W', 'E': '[[+]+W-]+-EF', 'W': 'WWEFV'};36.00;0.50
G;{'F': 'FFG-GG+G', 'A': '-F', 'Z': 'F', 'O': '++GGZA', 'G': ''};60.00;0.00
FFFI;{'F': '[F[]-F]+FF-I', 'I': '[F]-+--F'};60.00;0.70
FHAN;{'F': '', 'H': 'AAHA+F', 'N': '[]', 'A': '-HAN-F+H'};294.00;0.32
FFFZZ;{'F': '[[]FF]', 'Z': '[Z]'};36.00;0.02
FEE;{'F': '[+]-FEF+', 'E': 'F-'};60.00;0.16
T;{'F': 'G-+-', 'E': '[F]FG+EE', 'G': 'FJT', 'J': '', 'T': '-GTGEF+'};36.00;0.14
C;{'F': '[[]-[C]]-', 'C': ''};36.00;0.00
RRIFR;{'F': '[]+', 'R': '[-+F+FRF]', 'O': 'OF', 'I': '-O-R-IIR'};263.00;0.10
KFF;{'F': '[K[F]F-F]', 'K': '-'};45.00;0.10
MZMQ;{'F': 'MZ+', 'Q': '[F[]]ZQ', 'Z': '+[+]', 'M': '[]FMFZQZFF'};60.00;0.12
FM;{'F': 'SF-', 'M': '-SM', 'S': 'M[C[+]+-]', 'C': '[]'};36.00;0.12
F;{'F': '[W]W', 'Y': 'DF-DDFWDF', 'W': 'F++FW', 'D': '-FF'};60.00;0.38
F;{'F': 'FFT+AF+', 'P': '+[F][FP]PF', 'T': 'A', 'A': 'TTT+A-T+'};0.00;0.00
FFSF;{'F': '', 'S': 'F', 'K': '-'};60.00;0.00
EQ;{'F': '+[Q+[]]F', 'Z': 'ZF', 'E': '+QFF', 'T': 'FF-[ZF-Z]TF', 'Q': 'FQ'};90.00;0.30
WL;{'F': '-JNJ+', 'N': '', 'W': '-FJJ', 'L': '-N', 'J': '+F-+J'};7.00;0.38
FF;{'F': 'FL', 'W': 'WF-[LLF]-L', 'L': 'W+F'};36.00;0.16
SF;{'F': 'F', 'S': 'F[FF]-F'};355.00;0.06
KV;{'F': '+[F]V+--', 'V': '', 'K': '[[]-[-K]]VV', 'C': '+-', 'L': '[+][F]LVL-'};36.00;0.04
FZRZ;{'F': '[]I-F', 'I': '--FR--FIF', 'R': 'Z[+]F+IRFIF', 'Z': 'F[[+]Z]ZFRFI'};354.00;0.10
EH;{'F': '[-]HF', 'H': '[]U', 'U': '[]NFNHN', 'E': '[]F-HE+U+EF', 'N': 'EN'};45.00;0.18
FBM;{'F': '-L+-', 'L': '[+]-M', 'B': 'M-[F[FL[]F]]M', 'M': '+F-+LMFL', 'E': '-LFL-EBF-F'};214.00;0.16
OO;{'F': '[]OD--F-FF', 'O': 'OFF+DF+-', 'D': 'F-'};334.00;0.16
V;{'F': 'IFI-TA+I-', 'I': '[A]ATV-', 'V': 'TA+-FIVA+I', 'T': 'FIIV+-I+A', 'A': 'VA[FF]I-'};60.00;0.24
GGGG;{'F': '', 'G': 'G+-G[+FF]'};36.00;0.06
ZZPZ;{'F': '[[]FF]ZZZ-', 'Z': '[]F', 'P': '[]P-FF+ZF'};90.00;0.18
FFFF;{'F': 'F[[+][]F]', 'D': '[]FFF+FF-'};36.00;0.02
WF;{'F': 'FF[F-+WW]+-', 'W': '++F--F'};90.00;0.00
FKH;{'F': 'FFFHH[F]FH', 'H': 'F+H-F-', 'K': '[]'};45.00;0.10
F;{'F': 'FFP+-', 'P': '[-]P'};45.00;0.00
FY;{'F': '-U[U]-', 'L': 'O[U[]FF]-', 'Y': '[+U]FUFLFY', 'U': 'Y[O]OUYOO', 'O': 'OFO-O'};309.00;0.10
WKFF;{'F': '', 'K': '-KF', 'W': ''};90.00;0.00
MMFF;{'F': 'MFIF+M++', 'I': '[[]I]', 'M': 'F', 'D': '[]F+'};36.00;0.16
D;{'F': 'S-F+F', 'J': '[F]JD+FF-', 'S': '[[][S[F]S]DS]', 'D': 'F[+SFF+]+'};163.00;0.08
FIFF;{'F': 'FFI', 'I': '-F--NFIN', 'N': 'FFF-IN'};88.00;0.52
JUF;{'F': '[UF[]+J++]', 'V': 'VUVFJ', 'U': 'VJUFVJ+', 'J': '[-]FVVJ-F'};36.00;0.28
Y;{'F': '', 'Y': '[]F+BFDB-Y', 'N': '-NFDFF', 'B': 'D[FFYB]', 'D': 'YDYBDY'};86.00;0.22
