F++F++F++F++F,{'F': 'F++F++FF-F++F'},36,1
F+F+F+F,{'F': 'FF+F-F+F+FF'},90,1
F+F+F+F,{'F': 'FF+F+F+F+F+F-F'},90,1
FX,"{'X': 'X+YF+', 'Y': '-FX-Y'}",90,1
XF,"{'X': 'X+YF++YF-FX--FXFX-YF+', 'Y': '-FX+YFYF++YF+FX--FX-Y'}",60,1
F,{'F': '-F++F-'},45,1
F--XF--F--XF,{'X': 'XF+F+XF--F--XF+F+X'},45,1
-X--X,{'X': 'XFX--XFX'},45,1
Y---Y,"{'X': 'F-FF-F--[--X]F-FF-F--F-FF-F--', 'Y': 'f-F+X+F-fY'}",60,1
F+XF+F+XF,{'X': 'XF-F-F+XF+F+XF-F-F+X'},90,1
-D--D,"{'A': 'F++FFFF--F--FFFF++F++FFFF--F', 'B': 'F--FFFF++F++FFFF--F--FFFF++F', 'C': 'BFA--BFA', 'D': 'CFC--CFC'}",45,1
F,"{'F': 'OF-', 'O': 'F[LL]SFOSS', 'J': 'FJF+FFSFL', 'L': '-', 'S': '[-]+L+-'}",206,0.3
UYFF,"{'F': 'F', 'Y': '[Y]FFFF-UF', 'U': 'UYUUF+F+'}",48,0.9
QQFDF,"{'F': '[][FQ]FF+', 'Q': '-', 'D': '+-'}",36,0.6
Q,"{'F': '-FQQ', 'Q': '[+]F+RFF', 'Z': '[[+][]-F]', 'R': 'FFFZ+Z'}",45,0.1
LL,"{'F': '+FFFTLFF', 'L': '[T]+F', 'T': '+VLF', 'V': '[-[T]F]V'}",90,0.7
O,"{'F': 'ONFE[F]YF', 'Y': '[[E]E+N++]+', 'E': '-+YOYENNNE', 'O': '[N]', 'N': '[EO+[]OOE]'}",45,0.3
HGG,"{'F': '++G', 'G': '-F', 'H': 'HFG+', 'E': 'F+'}",169,0.12
F,"{'F': '[]+[[-[]SFF]]', 'Z': '[F+]S-', 'S': '-+FF--'}",100,0.08
FF,"{'F': 'Z-[+]F+F', 'Z': 'FFZ-F-'}",60,0.2
F,"{'F': 'Q+', 'L': '', 'Q': '-++FF+Q'}",90,0.04
RARF,"{'F': '+RTAA', 'T': '-T+FAF', 'A': 'A[FF]-', 'R': 'RARF'}",45,0.3
FFXQ,"{'F': '-Q[T]', 'D': 'XXQFF+T+', 'X': '+T', 'Q': '+QDQTT', 'T': 'FQXF'}",60,0.3
AFFFK,"{'F': 'FPKFPP', 'A': '-F+P-P', 'K': 'P', 'P': '[]PKKF'}",60,0.02
RRFRF,"{'F': '[FP[]F]-', 'K': 'F---FFRKFF', 'R': '[]+P-', 'P': 'FFRKFF-'}",45,0.78
HP,"{'F': '[]', 'P': '[]FF-P', 'H': 'P'}",36,0.12
BALHL,"{'F': '[F[FF]]', 'B': 'A[HH+[]+[L]F]', 'A': 'F-LFA-FBL', 'L': 'HA', 'H': '[BB]HBLFB'}",45,0.64
DKKF,"{'F': 'KFF-+-', 'K': '', 'D': 'F'}",285,0.1
FFG,"{'F': '-', 'G': '[+[]-F]'}",36,0.0
FQF,"{'F': '', 'Q': '+F', 'I': 'I+B+I', 'L': '[FFQ[[]+-I]]', 'B': '[Q]FIFQ-FL'}",90,0.0
EEF,"{'F': 'F', 'E': '[[][E-FF]E-E]'}",258,0.04
OOH,"{'F': '[GGFOFH-FG]', 'G': 'FO', 'H': 'F', 'O': '[FOG-++]FG'}",60,0.9
QFUF,"{'F': 'F[Q]IQ', 'Q': '[]FIIF[[UQ]-]', 'I': 'FI+-F+F+FF', 'U': 'U[-]FIIU+II'}",90,0.9
VFTTV,"{'F': 'TFTF+', 'T': '+F', 'V': '-[[T]+F-]+F+'}",60,0.76
CFCCC,"{'F': 'FFFFF', 'C': ''}",90,0.0
KKKKK,"{'F': 'KFFFFF', 'K': 'FK+KF'}",45,0.6
FV,"{'F': 'F[EE]FVVFEF', 'E': '', 'V': '-FEEF-'}",223,0.4
RLRM,"{'F': '[RL[[MFFV]]]', 'M': 'VF++', 'R': '[[]]-VF', 'L': '[]MVFL', 'V': ''}",45,0.68
II,"{'F': '[[K]]++-', 'I': '--FKF+', 'K': '[[[]-F]K+K][F]'}",281,0.96
FI,"{'F': '[[]I]++', 'H': 'I-I+ZFIHF', 'Z': 'FFIH', 'I': '[H]+'}",60,0.94
JJNSS,"{'F': 'S-TF+-NJSJ', 'T': 'FS++', 'S': 'S-', 'N': '[[FF+S]]T-+', 'J': '[][S]NTT+-'}",281,0.28
FX,"{'F': '-FFF', 'X': '[+]-F-FF'}",36,0.96
DDAFQ,"{'F': '++FDD', 'A': 'FD+', 'D': 'CDA+QQQF', 'C': 'Q+', 'Q': '[[[]][+]A-F-]F'}",45,1.0
T,"{'F': '[FFF]F', 'Y': 'TF', 'L': '+ITF[FFT]', 'T': '[-FYLT][-T]', 'I': 'I---F'}",60,0.5
WFOF,"{'F': '[F]F+--O-O', 'X': '[-][O+OF-]', 'W': '+W', 'O': 'WFF'}",155,0.46
C,"{'F': '[][N[]M]M', 'C': '[CF-]C', 'M': 'NNM', 'N': ''}",95,0.0
SF,"{'F': '[F]+', 'S': 'S'}",36,0.0
MQFHQ,"{'F': '+QH', 'M': 'QM[Q-]-FMM', 'H': '+', 'C': '+M', 'Q': '-F'}",90,0.08
G,"{'F': '[[]I]F', 'Z': '+QQ', 'G': 'ZG+G', 'I': 'FG-+Z[ZF-]', 'Q': 'Z'}",90,0.2
FAFEX,"{'F': '-I', 'A': 'FFEXEEFIF', 'I': 'FA', 'X': '[[EAA]A]+X', 'E': 'XEX'}",60,0.24
F,"{'F': '+ZQ+ZQFQZ-', 'Z': '[Q+-]', 'Q': '++Q'}",135,0.58
FX,"{'F': 'F-FF+-', 'X': 'F[-][X-F]'}",60,0.78
F,"{'F': 'F+H', 'Q': 'FY', 'Y': 'F[H]+H', 'H': 'FY'}",60,0.34
JEF,"{'F': '[+F+G-J]FFE', 'E': '[F]', 'G': 'J[G]EFFFMMG', 'M': '[M]', 'J': 'FGEEM'}",90,1.0
EFFE,"{'F': '[]EFFEF+', 'E': 'YFY-YF', 'Y': 'EFFYF'}",90,1.0
CPPB,"{'F': '[]FCCCBCA-', 'P': 'C+F+A', 'C': '[]F+', 'B': '[F]PF+', 'A': '[BFB+[F]]F'}",60,0.96
HHH,"{'F': '[]+F[-]F-H', 'H': '-+F'}",36,0.38
ID,"{'F': 'D[F]+F', 'I': 'FDFF-IDFF', 'D': 'DFF+D+-'}",90,0.56
F,"{'F': 'F-', 'S': 'K[S++K+]+-', 'K': '+FS-', 'G': 'K'}",60,0.0
YEYFF,"{'F': 'FI[D+E]', 'Y': '', 'E': '[][D]FYEI+', 'D': 'I[D]F', 'I': '-E--[IYF+]'}",90,0.6
FN,"{'F': '++-FF', 'W': '', 'N': 'F'}",36,0.5
AA,"{'F': '-', 'A': '', 'S': 'FAVVSV+', 'V': 'VVSS-'}",36,0.0
VZ,"{'F': '[-]', 'Z': '', 'V': 'I', 'U': '[Z]U[U]', 'I': ''}",15,0.0
VSSVS,"{'F': '[SF+]', 'V': '-F', 'S': 'F[S[]+F][-F]+'}",36,0.82
FFEFE,"{'F': '[[FE]]+', 'E': '-E[-]F-F'}",45,0.82
WW,"{'F': 'WW+FF-', 'W': '+', 'U': 'UWFFFC', 'C': 'FF-CW'}",311,0.0
AZ,"{'F': 'F+FFMR-', 'Z': 'R[FF]-', 'R': '[]FMFARF', 'M': '', 'A': '+[FAZM-]'}",90,1.0
NZZN,"{'F': '[FZ]-FZFF', 'Z': '[N+F]N-+', 'N': '-+FFNF-+F'}",90,0.9
ID,"{'F': 'F', 'D': 'F[D]DFF[D+]F', 'I': 'I[+F]-F--'}",80,0.02
BIFFF,"{'F': 'XFXIB', 'B': '[X]-', 'I': 'I[F]F', 'X': '[]B+'}",45,0.34
I,"{'F': '[[+]]', 'Y': 'F', 'I': '[]+'}",90,0.0
N,"{'F': '[]-', 'P': '[+]PF+P', 'N': 'P[+[F+FN]F]F'}",45,0.46
MFMOF,"{'F': '++-M-O', 'M': '[[MF]]-F', 'O': 'FO'}",45,0.68
FF,"{'F': 'F-FFFFQ', 'Q': 'F+'}",45,0.72
XXFFP,"{'F': 'P+PFJ+P', 'J': 'PP+-JJPF', 'P': 'XX+FFJ', 'X': '-'}",151,0.76
C,"{'F': '+', 'E': '', 'C': '-', 'X': 'FFE'}",60,0.0
FOWF,"{'F': '', 'O': '+-O', 'W': '[[]]FFF-'}",90,0.02
APPDP,"{'F': 'D', 'D': '[[]P--F]F', 'A': 'F', 'P': 'DPFFPDF', 'V': 'P'}",45,0.06
TT,"{'F': 'FF+FTT', 'T': '[]+FF[T-]--F'}",202,0.98
FJJMJ,"{'F': '[F]F[+F]-', 'M': 'F', 'J': '--JFF-J-+'}",36,0.88
X,"{'F': 'RR', 'V': 'FR', 'R': 'XJFJ', 'J': 'V-', 'X': 'F'}",36,0.16
DFEE,"{'F': 'GFD[-+FF]E', 'D': 'E[FF]F', 'Q': 'F[F]QGE-Q-', 'G': 'F[Q]E-', 'E': '[]FFFQF[+ED]'}",344,0.84
P,"{'F': '[]-FP+F++', 'H': 'PF--HF', 'P': '[]HF'}",143,0.74
M,"{'F': '', 'R': 'FM-[R+M]MQ', 'Y': '-FYR+-M[F]', 'Q': 'YF-++FFM', 'M': ''}",60,0.0
M,"{'F': 'FM', 'S': 'J[+-]MF+FJ', 'M': '[FF]S', 'J': ''}",304,0.1
BB,"{'F': '[FFM+]V', 'V': 'PPPV[BFP]M', 'B': 'B+', 'M': 'F+V+[-]', 'P': 'FFMFMMP'}",45,0.06
FDDF,"{'F': 'F[+[FF]]', 'D': '[[+]+D]'}",45,0.32
PB,"{'F': '-PYPFYB', 'Y': 'FYYFYB-QY', 'Q': '[F]YFY+--+', 'B': '+[Y]', 'P': '+FF'}",36,0.5
ZK,"{'F': '+FFR-+F-', 'Z': '[Y]++Z+', 'K': '[[[]RF-]-RF]', 'R': 'Z', 'Y': ''}",90,0.14
M,"{'F': '+', 'W': '[]M', 'M': '+F+'}",45,0.0
FUFFX,"{'F': '-', 'U': 'OFOO+++', 'X': '', 'M': 'FM-', 'O': '-'}",168,0.0
W,"{'F': '[-[]---]WF', 'W': 'F'}",90,0.02
DYY,"{'F': '[-][[-F]]Y', 'D': '-+DFFNF-F-', 'Y': 'D', 'N': 'D+F'}",62,0.78
LGLNG,"{'F': 'L-F-GFFN', 'G': '', 'N': '[-]FG', 'L': 'GN[[N]N+FG]'}",20,1.0
FFFF,"{'F': '+++', 'W': '+F[F--]-+F'}",194,0.0
FF,"{'F': '[Y+F]I+-FF', 'I': '[Y]+YIFI-FF', 'Y': '[+]F-'}",349,0.5
L,"{'F': 'FF', 'L': ''}",36,0.0
HT,"{'F': '[[G]T]-GHHTF', 'H': '[+]', 'G': '', 'T': 'T+XXFXXTG', 'X': '[F]HXGH-+XX'}",60,0.22
QHHAA,"{'F': 'R[Q]-', 'H': '[+]RQ', 'R': 'RH', 'Q': 'AFQ', 'A': '-Q+H'}",90,0.36
FFHH,"{'F': 'OH[[O+[-H]+]]', 'H': '', 'O': 'O[[F[]FHH]]'}",255,0.04
E,"{'F': '[-]+', 'E': '[+]F', 'A': '-'}",45,0.0
TTFT,"{'F': '+[-]', 'T': ''}",36,0.0
D,"{'F': '[YJ]', 'J': 'FFYFY-FF', 'D': '', 'Y': 'J[Y[F]]YFY'}",60,0.0
P,"{'F': 'F+FF', 'P': 'F'}",45,0.26
CF,"{'F': 'FD[F]JJ+-', 'D': 'FJJ-', 'J': '', 'C': '[FCF++F]-+'}",45,0.26
F,"{'F': '[++]-A+A', 'A': 'A-F', 'D': 'K-ADAFFK+F', 'K': '+DDA'}",60,0.7
HG,"{'F': '[VOHVF]', 'V': 'H[[[H]F]+]+-', 'G': 'G+VF', 'H': 'VF-V+FGFO', 'O': 'F+GFOOGVG'}",90,0.5
OBC,"{'F': 'O[O]F', 'G': '', 'B': '[F]+', 'C': '-OFFB-', 'O': 'BFFOGC'}",36,0.7
N,"{'F': 'N', 'T': '', 'N': 'F-'}",100,0.06
FFUU,"{'F': '[K+]', 'U': '[-]U-FU', 'K': 'FFF-'}",36,0.46
F,"{'F': 'CKCFKKC-', 'K': '+F--CK', 'C': 'F'}",261,0.32
IIOOQ,"{'F': '[-]FOFF', 'O': '+FI', 'I': 'FFOFIIFFF+', 'Q': ''}",45,0.36
WFPF,"{'F': 'WYP', 'W': 'F+', 'P': '+FFFY', 'Y': 'YWPW+-WF'}",90,0.4
OJO,"{'F': '[-]', 'J': 'FF++O+', 'O': '[F]F'}",304,0.0
OFP,"{'F': '[[[[F]]M]-FM]', 'P': 'O', 'O': 'O-', 'M': '[F[PM]OFOP-]'}",90,0.4
FWWK,"{'F': '', 'W': 'K+F+KWKK', 'K': 'FF'}",159,0.16
FF,"{'F': 'T-', 'Y': 'F', 'T': '[+++FYF]T'}",60,0.26
G,"{'F': 'F[D]-D--F', 'I': '+ID', 'W': 'FFWFWG+IF', 'G': '[[[+]]F--]', 'D': 'IGFF'}",2,0.5
TTTEE,"{'F': 'F+E-', 'E': 'F+F', 'T': 'E'}",60,0.66
BB,"{'F': '-FYF-', 'B': '[L]', 'L': 'L[[-]YY]L', 'Y': '[BY]FB+'}",45,0.32
IIFIF,"{'F': 'FFFF-I++-', 'I': '[F[F]+]F'}",36,0.12
TFUTI,"{'F': 'UUFUII+F', 'U': '[+F]F', 'T': 'U', 'I': '+[-]+FUF-+'}",60,0.58
F,"{'F': '[UFFF]++[U]F', 'S': 'FS+[-]F-S+', 'U': '[]F'}",36,0.96
FFFQ,"{'F': '-+Q', 'Q': 'FF'}",203,0.06
HF,"{'F': '[[[[[]]]]+F]', 'H': 'HFH-'}",111,0.16
FFBJ,"{'F': '[]', 'B': '+F-F+', 'J': '++J'}",125,0.08
UFUU,"{'F': 'U++', 'U': ''}",90,0.0
BBYU,"{'F': 'B[[F+F]+F]F', 'Y': 'FBF[+FFUF]F', 'B': 'UUF+YF', 'U': 'B[F]+F+F'}",261,0.8
F,"{'F': '[[--C[]F]]CF', 'C': '[C+]CCC'}",36,0.52
FF,"{'F': '[+[[]]]', 'W': 'FF+-', 'I': '', 'T': '-'}",36,0.0
DAFCA,"{'F': '-F++', 'C': 'C', 'D': '[[]]D+DA+', 'O': 'AADAAA', 'A': '[O]DDCF'}",90,0.76
FF,"{'F': '+L+++FLFL+', 'L': ''}",251,1.0
QQQ,"{'F': 'S', 'A': 'FA', 'S': '', 'Q': 'FQ', 'N': '[]Q[NF-+]'}",60,0.04
XRFXR,"{'F': 'RF-F', 'R': '[]F', 'X': 'FX+-+-FX'}",36,0.28
WBF,"{'F': 'FF--WF+-', 'B': 'B+++F', 'W': ''}",45,0.32
FH,"{'F': 'BKKB+FF', 'K': '[H[]]B', 'B': 'B+[K][FFK]', 'H': '-BBB'}",36,1.0
FMM,"{'F': 'FMFF+FFMM', 'M': 'FFFFM++'}",189,0.46
DDCF,"{'F': 'FFDC[DFF]DF', 'D': 'F[D]++F', 'C': 'FF[--]-FCF'}",60,0.36
Z,"{'F': 'FF-FYY-Y', 'Y': '[F]Z+F+Y-', 'G': '', 'Z': 'Z'}",51,0.04
K,"{'F': '+B+K', 'B': 'F[B]K--FF', 'K': 'FK[FBBFF]'}",60,0.34
F,"{'F': '', 'R': '++'}",256,0.0
AFX,"{'F': '', 'X': '[]', 'A': '[+]-'}",60,0.0
FGFG,"{'F': '[[[]]-+]F[-]+-', 'G': '[[G+]FF-]F'}",36,0.06
QGGQ,"{'F': 'G-G++QF', 'G': 'GFG[-FG]', 'Q': 'F[-[]Q-]F--'}",333,0.94
ZCW,"{'F': 'FUU[ZCW]Z-W', 'Z': '', 'C': '-F[Z]-', 'U': 'Z-Z+UW+U', 'W': 'WC'}",90,0.5
AF,"{'F': '', 'C': 'F-F', 'A': '[[C]F[-+]]F'}",328,0.0
FD,"{'F': '', 'D': 'M', 'M': 'D+FAFI', 'I': 'A[D]FI-', 'A': ''}",187,0.04
BBLL,"{'F': '+[L]L-LBP', 'L': '[-+][+F]PFFF', 'B': '', 'P': '[B]F'}",60,0.08
F,"{'F': 'B', 'B': '--[+[[F]]+]FF'}",36,0.16
Z,"{'F': '', 'Z': '[F]', 'B': 'B+F-F'}",36,0.0
FU,"{'F': '[[]-LF]-+', 'L': 'F', 'U': '[]LL+U'}",60,0.2
KV,"{'F': 'FVV-F', 'K': '[F+][KV++]-', 'V': '[]-+KFK'}",36,0.26
FJ,"{'F': 'DF-X-JF+-', 'X': '+JJ', 'D': '', 'J': '[-F+]DX', 'E': '[FD]DJ+JFF'}",60,0.38
PQFQF,"{'F': 'PPQFQFP+J', 'Q': '[F[]]', 'J': 'PF', 'P': '[[]-PQP]P'}",332,0.76
DDF,"{'F': 'YFYFDDFD', 'M': '[F[]]F', 'D': '-YF+', 'Y': ''}",239,0.1
F,"{'F': '+FP+P', 'N': '[+-[FPF]]', 'S': 'P[-FPSS]P', 'P': 'NPSFFNFSS'}",90,0.28
FFFFF,"{'F': '-D-', 'D': 'DD[-]F'}",296,0.8
FEF,"{'F': '[]CA', 'A': 'A-CAEAFAC', 'B': 'FF-BEABFC', 'C': 'E-+', 'E': 'F[+]+AF'}",151,0.26
VFV,"{'F': '-Q-F', 'V': 'F', 'Q': '', 'K': 'K'}",45,0.12
T,"{'F': 'FD-FFW', 'I': 'F-IFD', 'D': 'WT', 'T': '[]F-+-FTDID', 'W': '[[]]WWIWF'}",60,0.5
FFXF,"{'F': 'F[+F]FF', 'X': ''}",60,0.5
XMMMF,"{'F': '[[-M]]-X++', 'X': '[][XF]-X', 'M': 'FXF+FXFMF'}",36,0.78
ZZ,"{'F': 'F[F]', 'Z': '[FZ+]FF'}",173,0.04
Q,"{'F': '+Q', 'D': '[]+[F+]F', 'Q': 'F'}",20,0.04
FPPP,"{'F': '-+[+F]+', 'P': 'FF'}",36,0.16
O,"{'F': 'OB', 'B': 'VFUU--', 'V': '[][B]+FF-FFU', 'O': 'OF-FOUFF', 'U': 'UFFF'}",236,0.18
F,"{'F': '', 'N': '[NY]-F-+FF-', 'D': '+DNFFFFF', 'Y': '+DFD+-'}",60,0.0
SF,"{'F': 'QN-TT', 'S': '', 'Q': 'TNQ+NQTFS', 'N': '+TTQ-[F]++', 'T': 'FFSTF-'}",321,1.0
SSHU,"{'F': '+[UF]', 'U': 'U[U]HFHFH', 'S': 'HSHF[-]+', 'H': '+FSH-'}",278,0.64
Z,"{'F': 'FFFZ+', 'U': '', 'Z': 'FUU', 'O': '[[]OFO]F'}",60,0.44
WFWW,"{'F': 'W[-J]F-MFJ', 'W': 'FFW', 'J': '[+M[]M-]', 'M': 'M[[M]]J'}",45,0.32
FFWCC,"{'F': '[]', 'C': '+FW-', 'W': '[-CCC]'}",60,0.02
FWFR,"{'F': 'RF', 'R': 'R[N]+R+N', 'W': '-F', 'N': 'NFN'}",45,0.28
XZX,"{'F': '[X+]-', 'W': 'ZF+', 'E': '[F]E-', 'X': '+Z-', 'Z': ''}",36,0.0
FDD,"{'F': 'FF', 'R': '[+FFF]F', 'D': '-+-DRRR-DF'}",120,0.3
AFF,"{'F': '', 'C': '[[]]RFR', 'A': 'A+FCRFAF+', 'R': '[CCFCR]+F'}",90,0.28
JFJJJ,"{'F': '+JJF++[FF]', 'J': 'F-+'}",60,0.26
V,"{'F': '[--[][F]]', 'C': 'FCF+[CIVFV]', 'V': '[+]VF+V+', 'I': '[-[VA]FI]C', 'A': '+'}",36,0.28
SHH,"{'F': 'SFKHSK', 'H': '[+][++]W', 'K': '+S', 'S': '[[][WK]]K+', 'W': 'FSFW-FFHWW'}",36,0.78
G,"{'F': '-MGKM+MG', 'B': 'GMBG', 'G': 'FBMM', 'K': '[[[]][-MGK]][M]', 'M': 'B+K'}",45,0.32
LLF,"{'F': '', 'K': 'N[-K]+', 'L': 'K', 'N': 'N-F+'}",46,0.2
OFOOO,"{'F': 'F-FOFO', 'O': '[[+]]O'}",45,0.16
C,"{'F': 'W+W-FIFFF', 'W': '[-]', 'C': '[W]FIFF-', 'I': '[]-FWF+C-'}",90,0.4
HHP,"{'F': '[F]+PPUU', 'U': '[OU]HFHPF', 'O': 'F-UO+F+-', 'P': '', 'H': '[]F'}",60,0.28
VPVF,"{'F': 'F-+AFVFAF', 'V': 'F-[F]V', 'P': 'FFAP', 'A': '[FFVA]A-'}",60,0.88
ZFKK,"{'F': '[]F', 'Z': '+-F+FK', 'K': '[[Z]Z]+'}",45,0.46
FKF,"{'F': 'F-F', 'K': '+KK[[+[]]]'}",28,0.54
F,"{'F': '', 'E': 'EK', 'K': 'K+F'}",60,0.0
JJJW,"{'F': 'QV[FJQF]', 'V': 'VFJFFFWF-', 'J': '+[WW-FJ+V]', 'W': 'VV[F]WWVFF', 'Q': 'QVF'}",90,0.74
ODQDD,"{'F': '[F-FD]', 'Q': '-FOFDF', 'O': 'OFD', 'D': ''}",36,0.6
F,"{'F': '+', 'A': '+TF-', 'T': 'ADTF[F]A-D+', 'D': '-DATFUU-D', 'U': 'UFDT'}",90,0.0
IARAI,"{'F': 'RF', 'R': '+I', 'B': '+FBIAF+A', 'I': '-[[F+]]I', 'A': '[]B-AI+A-B'}",10,0.18
FRF,"{'F': '-EFF', 'R': '', 'E': '[FE[+FF]]EEF', 'N': 'NRR', 'D': '+F'}",36,0.6
EDMFD,"{'F': 'EE', 'D': '', 'M': 'ZZD-+', 'Z': 'Z[F]ZZ-D+', 'E': '[FD[]]Z-F-D'}",110,0.08
F,"{'F': 'S', 'S': ''}",60,0.0
V,"{'F': 'Z[+-]', 'M': 'VF--ZV', 'B': 'Z', 'Z': '-F[BFFB]B', 'V': '-[MMVM]'}",34,0.8
FDDI,"{'F': '-', 'I': '', 'D': 'ID[IF]I+FFI'}",167,0.3
L,"{'F': '+FF+PL', 'P': 'LLPFL', 'L': ''}",189,0.0
M,"{'F': 'M[FM-FFTT]', 'M': 'FTFTF++', 'T': ''}",90,0.32
FFXA,"{'F': '[[]X-]-++', 'W': 'X[A]W', 'X': 'F', 'A': 'X-WWA'}",60,0.66
JFJJJ,"{'F': '[]FF-JFJ+FF', 'J': '-'}",45,0.94
KKKK,"{'F': '--FKFFF-', 'K': '-F+K+-KF'}",45,1.0
XF,"{'F': '++F+-', 'X': 'XFXFF+X-FF'}",36,0.96
IZZU,"{'F': '[+]', 'P': 'FI+UP', 'I': '+F-IFZF', 'Z': '[[][]IF]', 'U': '[F]-FUZZ+'}",45,0.26
NPP,"{'F': 'FVJ[FP]-', 'N': 'FF-JPP+F', 'J': '[J]N+NV-', 'V': 'FFJ', 'P': 'PPP'}",97,0.24
JJFF,"{'F': '-J-JF', 'J': '+-'}",138,0.1
MFMK,"{'F': 'KKF', 'K': '[]', 'M': 'M[K[F]MKM]K'}",36,0.02
F,"{'F': '[D[]]F-', 'D': '[]'}",45,0.02
FJLJJ,"{'F': 'J[J[]JJ+]', 'J': '+[-J]-LLFF-', 'L': 'FF[[L++-]]+'}",36,0.56
F,"{'F': 'F-S', 'S': '[[[][F]]]'}",60,0.2
F,"{'F': '+[M]+O', 'O': '+M', 'M': ''}",257,0.0
FD,"{'F': 'F+FD', 'D': '+FFJ-DJ-', 'J': '-DDF[+DD]'}",92,0.34
FXXXX,"{'F': 'NNFX[F-]', 'N': 'XN++[[X]FX]F', 'X': '[X[X]]XFXX-'}",36,0.98
UFUU,"{'F': '[]+-F', 'U': '-+-++UFU-F'}",60,0.2
CCDD,"{'F': '', 'C': 'F', 'D': '[]+FFFF'}",60,0.0
QFFQQ,"{'F': '+[F]', 'Q': 'Q[Q]'}",36,0.1
U,"{'F': '[]M[F]MGG', 'G': '', 'U': '+MU[FF]U-F', 'M': 'G[-FF]'}",180,0.0
AFFO,"{'F': '-[+]K', 'K': '[F-FF--]FKO', 'A': '+-FO+', 'O': 'FA++K+-FA'}",90,0.3
FFGG,"{'F': '[-BF-]F+-BB', 'G': 'GF-[+]G', 'B': '[]+', 'C': '+--'}",60,0.4
HPH,"{'F': '[F]+KP+Y+', 'P': '+K', 'H': '-PFFKFF+', 'Y': '-[+F-K]', 'K': '[KFFF[YK]]PP'}",90,0.5
FF,"{'F': 'FF[N]+F', 'T': 'FYTYFY+', 'N': '+TN', 'Y': 'TF-T[YY-]FF'}",192,0.74
UFFF,"{'F': 'FFFUFF', 'U': 'FFU+FFFFFF'}",36,0.38
F,"{'F': '-HF[F-]', 'L': 'F-F', 'H': '[]LL'}",60,0.74
QF,"{'F': '[[[]]]', 'Q': '-+[+]-', 'K': 'F+FQKKF'}",17,0.0
YYDF,"{'F': '--DDD--', 'Y': '[[TF]G+]', 'T': '[Y]F-FY', 'D': 'GF', 'G': '[T--[]F]F'}",36,0.4
Y,"{'F': 'FFQFF', 'Q': 'FF-[-Y-F]', 'Y': '+[YQ[-][Y]F]'}",144,0.4
NNFF,"{'F': '+++NF-FF', 'N': '-F+N[-]FF+N'}",210,0.74
F,"{'F': 'YYXED+', 'X': 'F-YXF-E', 'D': 'YFFX', 'Y': 'FFYE-', 'E': 'E--[X++]EF'}",45,0.54
RR,"{'F': '+R', 'R': '[F[]-]RFFF--'}",90,0.36
S,"{'F': '[]QSF', 'Q': 'F[+--+C-F]', 'C': 'F+', 'L': 'C[-]++[+C]FC', 'S': 'SLQSC[L]F'}",45,0.58
MTHK,"{'F': 'M-MM+', 'T': 'FF-K-MFK', 'M': '-+FTF-MF+F', 'K': 'H-HT', 'H': 'M+TFFF+FF'}",36,0.62
V,"{'F': '[+F]-V', 'J': 'B', 'V': 'JV', 'B': 'F[JB-][J]JB', 'D': '[B]FV-F'}",71,0.68
FI,"{'F': '[]', 'I': '+'}",90,0.0
MUMFU,"{'F': 'M[-+F]MMF', 'M': '[]-UG+', 'U': 'M[+GG]M', 'G': '[F]'}",60,0.54
SFFPB,"{'F': '[S]F', 'P': 'F', 'B': 'B[[B]+]S', 'S': 'PF+F++PF'}",197,0.56
FEF,"{'F': 'FE[F-]', 'E': '+[--]FF+FFF'}",205,0.86
FFZ,"{'F': 'ZO++OFC', 'C': 'ZZ-FF-', 'M': '[[M]+FM]F', 'O': 'FFZZ-', 'Z': 'OZF'}",60,0.9
P,"{'F': 'FPJJ-JJF-', 'P': '[]+FF', 'J': 'FPJ--+F+P'}",45,0.78
ARRN,"{'F': 'RAR', 'N': 'FEARFNN', 'E': 'AA+FF+ENR', 'A': 'FR+E+A', 'R': 'NFEFR-+E+N'}",359,0.98
KKI,"{'F': 'E-F-F++I', 'K': '+F-', 'I': '[+]FF', 'E': '[]KKF'}",45,1.0
R,"{'F': 'R[H+[]A]H+', 'A': '+FH+AA', 'H': 'FAHH', 'R': 'FF-H'}",90,0.48
J,"{'F': 'XJ+[XXFF]', 'J': '-Z-+XXXJ', 'Z': '[[[F]X]]XF', 'X': ''}",332,0.7
LFLFL,"{'F': '-K-K+', 'K': '', 'E': 'F+', 'L': '-++FKFKEK+'}",53,0.0
TX,"{'F': 'TTXFT', 'C': '+XF+FCT', 'T': '[+[F]X]F', 'X': 'TFTX'}",166,0.22
ZZF,"{'F': '[]A', 'J': 'F', 'Z': 'J+', 'O': 'F', 'A': 'FAJ+Z'}",45,0.1
P,"{'F': 'FF', 'P': '[F]+TFTP', 'T': '+T-F'}",71,0.06
MF,"{'F': 'FM', 'M': '[-]-'}",90,0.0
Y,"{'F': '[[OFY]]', 'L': '+F', 'Y': 'O', 'O': '+++F'}",36,0.04
SHSHH,"{'F': 'FH-HFFHH', 'S': 'FHF', 'H': 'SFF+'}",282,0.4
ADAAF,"{'F': 'D-', 'D': '[R]FA+', 'R': 'RA-D', 'A': '[R]-+AFA'}",207,0.58
F,"{'F': '[Y]+', 'G': '', 'Y': 'F+FF-+F'}",195,0.08
F,"{'F': '-[F]F---FF', 'P': '--'}",45,0.38
